customer_id,gender,age,contract_type,monthly_charges,total_charges,churn_status
3296,Male,46,Month-to-Month,64.07,1953.05,Not Churned
3297,Female,67,Month-to-Month,64.18,2981.23,Not Churned
3298,Female,57,One Year,88.33,3908.99,Churned
3299,Male,24,Two Year,55.81,1309.25,Not Churned
3300,Male,50,Two Year,86.34,789.54,Not Churned
3301,Male,42,Month-to-Month,54.7,2749.27,Not Churned
3302,Male,39,Two Year,30.51,2167.97,Not Churned
3303,Male,45,One Year,91.36,2567.07,Churned
3304,Female,48,Month-to-Month,88.89,1048.47,Not Churned
3305,Male,48,Month-to-Month,67.85,1312.42,Churned
3306,Male,28,One Year,41.12,2510.68,Churned
3307,Female,19,Month-to-Month,64.86,4352.12,Not Churned
3308,Female,43,One Year,32.72,2694.1,Not Churned
3309,Male,37,Two Year,43.05,4777.51,Churned
3310,Female,43,Month-to-Month,83.88,1244.53,Not Churned
3311,Female,61,Month-to-Month,55.21,1376.6,Churned
3312,Female,58,One Year,83.67,4440.79,Not Churned
3313,Female,56,Two Year,65.24,2755.19,Churned
3314,Female,67,Month-to-Month,38.72,2032.48,Churned
3315,Male,67,Month-to-Month,56.16,3979.81,Churned
3316,Female,63,Two Year,74.35,2289.13,Not Churned
3317,Male,25,Two Year,64.26,733.3,Not Churned
3318,Male,61,Month-to-Month,71.72,2398.95,Not Churned
3319,Male,45,One Year,53.68,2930.48,Not Churned
3320,Male,20,Month-to-Month,58.76,4889.92,Churned
3321,Female,36,Two Year,55.1,2227.81,Not Churned
3322,Female,30,One Year,97.24,1443.2,Churned
3323,Female,24,Two Year,63.14,3526.93,Not Churned
3324,Female,21,Month-to-Month,37.12,2116.04,Not Churned
3325,Male,59,Two Year,73.27,4352.03,Not Churned
3326,Male,23,Two Year,76.69,964.22,Churned
3327,Male,57,One Year,38.87,4853.96,Not Churned
3328,Female,70,One Year,92.1,2782.2,Churned
3329,Male,54,One Year,41.19,2433.48,Churned
3330,Female,69,Two Year,96.87,2322.78,Not Churned
3331,Male,68,One Year,37.91,3423.92,Not Churned
3332,Female,55,Two Year,88.89,672.0,Not Churned
3333,Male,23,Month-to-Month,82.22,1313.84,Not Churned
3334,Male,45,Month-to-Month,79.05,1370.04,Churned
3335,Male,69,Month-to-Month,77.89,2085.74,Churned
3336,Male,37,Month-to-Month,51.93,2666.77,Churned
3337,Male,49,Two Year,52.71,4787.61,Churned
3338,Male,70,Two Year,37.91,1247.21,Not Churned
3339,Female,50,Two Year,40.4,2951.6,Churned
3340,Female,34,Two Year,43.85,1800.15,Not Churned
3341,Female,61,One Year,65.33,920.31,Churned
3342,Male,64,Month-to-Month,79.29,3704.61,Churned
3343,Male,42,Two Year,87.31,614.71,Churned
3344,Male,43,Month-to-Month,84.12,3263.91,Not Churned
3345,Female,53,Two Year,61.83,3071.29,Churned
3346,Male,65,One Year,49.79,3759.22,Not Churned
3347,Female,23,Two Year,47.52,3310.36,Not Churned
3348,Male,45,One Year,38.68,3837.63,Churned
3349,Female,26,One Year,77.04,4652.06,Not Churned
3350,Female,42,Month-to-Month,34.15,1154.26,Churned
3351,Female,45,One Year,40.87,562.67,Not Churned
3352,Female,35,One Year,46.29,1099.39,Not Churned
3353,Male,26,Month-to-Month,60.56,2560.48,Churned
3354,Male,46,Month-to-Month,55.18,4081.87,Not Churned
3355,Male,26,One Year,75.28,1939.97,Churned
3356,Female,25,Month-to-Month,32.22,4284.01,Churned
3357,Female,56,Month-to-Month,80.0,1219.93,Churned
3358,Male,32,Month-to-Month,50.19,2285.57,Churned
3359,Female,60,One Year,93.69,2919.33,Not Churned
3360,Female,42,Two Year,78.03,689.61,Not Churned
3361,Female,41,One Year,52.68,2884.34,Churned
3362,Male,29,Two Year,69.85,1331.63,Not Churned
3363,Female,25,Two Year,73.51,2049.41,Not Churned
3364,Male,25,Two Year,88.41,3112.07,Churned
3365,Female,36,Month-to-Month,45.46,3622.61,Churned
3366,Male,35,One Year,30.98,663.81,Churned
3367,Female,35,Month-to-Month,50.95,2880.88,Churned
3368,Male,67,Two Year,31.42,2006.74,Churned
3369,Female,39,One Year,44.71,1773.62,Churned
3370,Female,34,Two Year,77.2,975.93,Churned
3371,Female,44,One Year,69.58,3990.05,Not Churned
3372,Female,68,One Year,65.87,2315.47,Not Churned
3373,Female,38,One Year,86.73,2288.26,Churned
3374,Male,47,One Year,72.62,4412.73,Not Churned
3375,Female,69,Two Year,48.97,2715.67,Churned
3376,Male,18,Two Year,65.97,2907.27,Churned
3377,Female,64,Month-to-Month,75.62,4208.96,Churned
3378,Female,23,One Year,43.34,1610.15,Churned
3379,Female,33,One Year,40.5,2079.76,Not Churned
3380,Male,20,Month-to-Month,66.11,4409.31,Churned
3381,Female,37,Month-to-Month,58.74,1669.12,Not Churned
3382,Female,34,Month-to-Month,97.97,1021.54,Not Churned
3383,Female,50,Two Year,57.29,2425.72,Not Churned
3384,Female,50,One Year,45.79,743.21,Churned
3385,Male,18,One Year,45.94,1249.59,Not Churned
3386,Female,35,Two Year,44.24,3445.78,Churned
3387,Female,27,Two Year,85.92,2043.71,Churned
3388,Female,70,One Year,76.92,4525.0,Churned
3389,Male,33,Month-to-Month,67.53,4982.56,Churned
3390,Female,35,One Year,89.74,2175.09,Not Churned
3391,Male,22,Two Year,93.75,1973.56,Churned
3392,Male,37,Two Year,83.01,4863.43,Not Churned
3393,Male,57,Month-to-Month,59.83,4626.76,Not Churned
3394,Male,66,One Year,86.69,2226.76,Not Churned
3395,Female,67,Month-to-Month,75.86,3033.25,Not Churned
3396,Male,21,One Year,82.54,1189.13,Churned
3397,Male,69,Month-to-Month,66.44,4354.85,Not Churned
3398,Female,52,Month-to-Month,37.07,746.53,Churned
3399,Female,53,One Year,89.13,4200.42,Not Churned
3400,Male,43,Month-to-Month,85.12,4349.63,Not Churned
3401,Male,49,Month-to-Month,95.41,3396.62,Churned
3402,Female,38,Month-to-Month,43.98,2739.08,Not Churned
3403,Female,26,Month-to-Month,36.08,1865.35,Churned
3404,Male,20,One Year,96.42,3693.54,Not Churned
3405,Female,44,Month-to-Month,81.17,4963.75,Not Churned
3406,Female,18,Month-to-Month,79.67,1417.44,Churned
3407,Female,22,Month-to-Month,48.9,2631.42,Churned
3408,Male,52,One Year,32.33,1977.83,Churned
3409,Female,31,Month-to-Month,41.52,4589.61,Churned
3410,Female,27,Two Year,91.37,2500.35,Not Churned
3411,Female,39,Two Year,33.58,985.49,Churned
3412,Male,58,One Year,76.28,539.04,Churned
3413,Male,64,Two Year,62.08,4392.13,Not Churned
3414,Female,25,Month-to-Month,53.43,2155.75,Not Churned
3415,Male,55,One Year,88.13,3449.57,Churned
3416,Female,67,One Year,38.38,3229.88,Not Churned
3417,Male,45,One Year,74.22,2348.58,Not Churned
3418,Male,65,One Year,53.66,777.73,Not Churned
3419,Female,36,One Year,67.81,3389.18,Not Churned
3420,Male,29,One Year,78.86,1933.23,Churned
3421,Male,63,Month-to-Month,91.38,1803.46,Churned
3422,Female,41,One Year,88.5,1453.96,Churned
3423,Male,43,Two Year,32.51,4004.66,Not Churned
3424,Female,61,Two Year,74.66,1435.92,Churned
3425,Male,21,One Year,30.87,4274.38,Not Churned
3426,Male,50,Two Year,73.9,2758.18,Churned
3427,Female,21,Two Year,41.53,2097.2,Churned
3428,Female,60,Month-to-Month,55.19,3240.06,Not Churned
3429,Male,65,Month-to-Month,33.13,4269.04,Churned
3430,Female,50,One Year,43.0,3388.14,Churned
3431,Male,25,One Year,69.81,4009.37,Not Churned
3432,Male,52,Two Year,50.57,1829.18,Churned
3433,Male,55,Two Year,48.47,3582.81,Not Churned
3434,Male,50,Month-to-Month,58.98,741.94,Not Churned
3435,Female,36,Two Year,55.06,2198.7,Not Churned
3436,Male,27,Two Year,96.05,2128.11,Churned
3437,Male,34,Two Year,94.78,1784.27,Not Churned
3438,Male,46,Month-to-Month,44.89,3883.46,Churned
3439,Male,29,One Year,63.56,2908.32,Not Churned
3440,Male,38,Two Year,30.95,2433.39,Churned
3441,Male,34,One Year,38.49,4859.18,Churned
3442,Female,54,One Year,53.07,946.84,Not Churned
3443,Female,43,Month-to-Month,63.07,4588.51,Churned
3444,Female,28,One Year,48.43,1232.18,Not Churned
3445,Male,59,Month-to-Month,31.82,4566.9,Churned
3446,Male,56,Month-to-Month,76.61,3380.41,Not Churned
3447,Female,70,Month-to-Month,36.14,1668.81,Churned
3448,Female,70,One Year,65.54,3248.87,Not Churned
3449,Female,51,One Year,88.27,3074.52,Churned
3450,Female,61,Month-to-Month,92.91,2370.01,Churned
3451,Female,21,Month-to-Month,77.43,3404.41,Not Churned
3452,Female,20,Two Year,89.45,1214.19,Churned
3453,Female,60,Month-to-Month,61.57,3588.26,Churned
3454,Female,58,One Year,60.75,2269.14,Churned
3455,Male,61,Month-to-Month,49.46,4832.02,Churned
3456,Male,37,Month-to-Month,59.04,1434.52,Not Churned
3457,Male,44,One Year,79.99,3977.11,Churned
3458,Female,35,Two Year,51.66,2973.03,Churned
3459,Male,20,One Year,58.66,3202.16,Churned
3460,Female,48,Two Year,52.46,1734.11,Churned
3461,Male,40,Month-to-Month,37.33,4461.61,Churned
3462,Male,26,One Year,86.79,2591.78,Churned
3463,Male,48,Two Year,96.56,3112.54,Not Churned
3464,Male,21,One Year,83.35,2871.96,Not Churned
3465,Male,55,One Year,52.25,3163.83,Churned
3466,Male,53,One Year,52.94,3480.05,Churned
3467,Female,21,Two Year,87.5,3479.97,Churned
3468,Female,62,Two Year,40.45,1451.89,Churned
3469,Female,55,Two Year,78.69,4965.02,Not Churned
3470,Female,30,Month-to-Month,61.28,2520.59,Churned
3471,Male,36,Two Year,88.91,4214.09,Not Churned
3472,Female,36,One Year,77.65,2488.24,Churned
3473,Male,40,Month-to-Month,99.8,4039.88,Churned
3474,Female,18,Month-to-Month,81.61,2008.2,Not Churned
3475,Female,59,One Year,74.07,2326.18,Churned
3476,Female,52,One Year,88.57,2897.88,Not Churned
3477,Female,35,Two Year,59.03,1942.99,Not Churned
3478,Male,63,Two Year,65.6,4457.68,Churned
3479,Female,19,Two Year,74.52,3868.0,Not Churned
3480,Male,46,One Year,77.93,3979.63,Not Churned
3481,Male,44,Month-to-Month,56.77,3616.02,Not Churned
3482,Male,62,One Year,61.89,1285.11,Churned
3483,Female,22,One Year,88.39,2199.45,Churned
3484,Male,39,Two Year,74.29,3340.19,Churned
3485,Female,54,One Year,55.73,1848.24,Churned
3486,Male,19,Month-to-Month,95.72,4554.18,Churned
3487,Female,59,Month-to-Month,48.37,4876.27,Churned
3488,Female,60,Two Year,97.81,2350.94,Churned
3489,Male,40,Two Year,51.83,3390.55,Not Churned
3490,Female,29,One Year,89.87,4387.15,Not Churned
3491,Female,27,Month-to-Month,78.66,2010.97,Not Churned
3492,Male,32,Two Year,50.54,1721.01,Not Churned
3493,Male,64,Two Year,53.24,2476.62,Not Churned
3494,Male,52,Two Year,36.72,4082.75,Not Churned
3495,Male,24,Two Year,58.73,2363.4,Churned
3496,Female,59,Month-to-Month,60.01,2357.25,Churned
3497,Female,18,Two Year,76.71,1256.15,Not Churned
3498,Female,35,Month-to-Month,45.14,2018.85,Not Churned
3499,Male,19,Two Year,81.49,2141.45,Not Churned
3500,Male,21,One Year,34.07,960.7,Not Churned
3501,Male,57,One Year,98.57,1549.95,Not Churned
3502,Male,18,Month-to-Month,53.2,4655.51,Not Churned
3503,Male,35,One Year,73.66,755.27,Churned
3504,Male,67,Two Year,52.51,2140.26,Churned
3505,Female,60,Month-to-Month,40.85,3109.99,Not Churned
3506,Male,66,Month-to-Month,75.42,4930.96,Not Churned
3507,Female,58,One Year,37.73,2502.95,Not Churned
3508,Female,60,Two Year,49.54,4912.62,Churned
3509,Female,18,One Year,74.02,3983.47,Not Churned
3510,Male,43,Month-to-Month,42.79,909.75,Churned
3511,Female,69,Two Year,41.1,1710.42,Churned
3512,Female,64,Month-to-Month,39.65,4841.23,Churned
3513,Female,24,Month-to-Month,36.88,1279.38,Churned
3514,Female,51,One Year,34.7,4835.58,Churned
3515,Female,44,One Year,32.06,3774.18,Not Churned
3516,Female,68,One Year,44.77,1947.63,Churned
3517,Female,55,One Year,81.99,1314.44,Not Churned
3518,Male,21,Two Year,97.7,2416.39,Not Churned
3519,Female,69,Month-to-Month,56.32,4808.64,Churned
3520,Female,53,Two Year,73.05,3341.12,Not Churned
3521,Male,52,One Year,35.44,3724.72,Churned
3522,Female,38,Month-to-Month,70.47,2704.8,Churned
3523,Male,69,Two Year,98.9,2633.85,Not Churned
3524,Male,34,One Year,76.86,4280.84,Not Churned
3525,Male,62,Two Year,78.47,4978.37,Churned
3526,Female,63,One Year,72.36,4642.9,Not Churned
3527,Female,36,Two Year,83.45,3264.33,Churned
3528,Female,42,Month-to-Month,83.84,951.15,Churned
3529,Female,22,One Year,75.57,2475.36,Churned
3530,Female,22,Two Year,41.03,3782.97,Churned
3531,Female,57,One Year,34.83,659.17,Not Churned
3532,Male,19,One Year,61.63,3028.64,Churned
3533,Female,56,Month-to-Month,80.91,1370.2,Not Churned
3534,Female,66,One Year,77.16,4274.49,Not Churned
3535,Male,29,One Year,82.4,3300.22,Churned
3536,Male,30,One Year,47.85,621.99,Not Churned
3537,Female,19,Month-to-Month,66.02,1553.11,Churned
3538,Male,42,One Year,95.57,3318.7,Churned
3539,Male,57,Month-to-Month,86.42,846.33,Churned
3540,Female,38,Two Year,60.89,2551.95,Not Churned
3541,Female,64,Two Year,73.91,1448.0,Not Churned
3542,Female,36,One Year,47.53,4149.81,Churned
3543,Male,59,Month-to-Month,37.03,1520.59,Churned
3544,Female,24,Two Year,32.15,2155.92,Churned
3545,Male,41,One Year,60.42,2648.96,Churned
3546,Male,39,One Year,80.79,1508.25,Not Churned
3547,Female,66,Month-to-Month,36.1,2459.86,Not Churned
3548,Female,27,One Year,67.98,1304.65,Not Churned
3549,Male,67,Two Year,33.85,3593.1,Churned
3550,Male,70,One Year,70.64,827.93,Churned
3551,Male,20,Month-to-Month,63.27,2822.59,Not Churned
3552,Male,31,Month-to-Month,95.8,4667.64,Churned
3553,Male,58,Two Year,77.21,4593.23,Not Churned
3554,Male,27,Month-to-Month,58.61,4201.24,Churned
3555,Female,25,Month-to-Month,91.22,658.59,Churned
3556,Female,56,Month-to-Month,82.83,3963.38,Churned
3557,Male,44,Month-to-Month,94.6,3527.67,Churned
3558,Male,26,Two Year,71.33,4824.0,Churned
3559,Female,34,Two Year,34.22,3244.81,Not Churned
3560,Male,57,One Year,32.94,2157.3,Not Churned
3561,Female,53,One Year,95.21,4025.43,Churned
3562,Male,34,Two Year,85.13,977.99,Not Churned
3563,Female,60,One Year,91.17,3993.77,Churned
3564,Female,68,Month-to-Month,32.33,4540.48,Churned
3565,Male,65,Month-to-Month,64.72,3314.12,Not Churned
3566,Male,62,One Year,48.95,3968.83,Not Churned
3567,Female,55,Month-to-Month,87.36,4541.35,Not Churned
3568,Male,47,One Year,63.97,3873.51,Churned
3569,Female,34,Two Year,74.48,1316.33,Not Churned
3570,Female,49,Two Year,82.42,4564.81,Not Churned
3571,Female,51,One Year,62.81,3736.53,Churned
3572,Female,34,Two Year,99.01,4593.68,Not Churned
3573,Male,39,Two Year,35.83,2294.37,Churned
3574,Male,58,One Year,93.13,2432.55,Churned
3575,Female,56,Two Year,55.15,4233.95,Churned
3576,Male,40,One Year,88.27,4349.1,Churned
3577,Female,64,Two Year,74.47,4825.19,Churned
3578,Female,57,Two Year,36.85,4977.66,Churned
3579,Male,56,One Year,92.89,2942.99,Not Churned
3580,Female,22,One Year,85.3,3234.47,Churned
3581,Male,26,Two Year,53.44,3906.74,Churned
3582,Female,51,One Year,49.46,1512.92,Churned
3583,Male,63,Two Year,80.39,4151.78,Not Churned
3584,Female,45,One Year,54.5,3100.48,Not Churned
3585,Female,69,One Year,64.14,3964.47,Not Churned
3586,Female,38,Two Year,75.47,2770.23,Churned
3587,Male,23,Two Year,35.71,4513.97,Not Churned
3588,Female,40,Month-to-Month,94.15,1345.05,Churned
3589,Male,66,Month-to-Month,78.03,2197.92,Not Churned
3590,Female,60,Two Year,88.78,885.05,Churned
3591,Female,38,Two Year,84.37,2852.2,Churned
3592,Female,41,Two Year,81.17,1191.57,Not Churned
3593,Female,19,Month-to-Month,34.9,1715.32,Not Churned
3594,Male,27,Two Year,51.92,1686.78,Churned
3595,Male,37,Month-to-Month,46.72,3514.08,Churned
3596,Female,66,Two Year,42.01,3602.5,Not Churned
3597,Female,18,One Year,71.95,1662.65,Churned
3598,Male,54,One Year,58.0,3848.69,Not Churned
3599,Male,67,One Year,82.12,1706.14,Churned
3600,Female,69,Month-to-Month,88.63,2419.0,Not Churned
3601,Female,61,Two Year,43.18,3650.89,Churned
3602,Male,39,One Year,86.02,3331.13,Not Churned
3603,Male,25,Month-to-Month,54.82,2891.16,Not Churned
3604,Male,65,Two Year,30.1,1618.15,Not Churned
3605,Female,66,One Year,57.15,4664.98,Churned
3606,Male,62,One Year,84.93,4542.02,Not Churned
3607,Male,49,Month-to-Month,50.51,2132.75,Not Churned
3608,Male,52,One Year,85.16,680.48,Churned
3609,Female,41,Two Year,53.54,3614.44,Churned
3610,Male,50,Two Year,64.53,2542.92,Not Churned
3611,Male,59,Month-to-Month,54.02,1220.4,Churned
3612,Female,37,One Year,33.67,4565.19,Not Churned
3613,Male,25,Two Year,78.59,541.02,Churned
3614,Male,42,Month-to-Month,60.59,4700.15,Churned
3615,Female,50,One Year,70.91,3248.0,Churned
3616,Male,24,Month-to-Month,66.3,4563.04,Churned
3617,Female,62,One Year,41.56,3040.27,Not Churned
3618,Female,59,One Year,33.35,3892.39,Churned
3619,Male,53,One Year,76.49,4359.76,Churned
3620,Female,69,One Year,76.15,1115.69,Not Churned
3621,Female,24,Two Year,66.4,3342.85,Churned
3622,Female,22,Two Year,30.46,3721.18,Not Churned
3623,Female,68,Month-to-Month,43.95,856.45,Churned
3624,Female,27,Two Year,98.59,2062.44,Churned
3625,Female,20,One Year,66.09,1821.09,Churned
3626,Male,52,Month-to-Month,49.16,4589.0,Churned
3627,Female,53,Month-to-Month,72.32,2649.46,Churned
3628,Male,34,Month-to-Month,59.33,2323.03,Churned
3629,Male,33,Two Year,48.71,539.01,Not Churned
3630,Male,68,Month-to-Month,54.3,2738.59,Churned
3631,Male,70,One Year,56.23,1035.07,Churned
3632,Female,22,Two Year,98.2,4526.16,Churned
3633,Female,40,One Year,84.47,1873.83,Not Churned
3634,Male,26,One Year,44.47,4248.17,Churned
3635,Female,59,One Year,38.72,2758.86,Churned
3636,Female,61,Month-to-Month,61.23,1291.82,Not Churned
3637,Male,28,Two Year,42.84,1730.83,Churned
3638,Male,37,Two Year,35.83,2825.1,Churned
3639,Male,68,Two Year,93.21,2717.74,Not Churned
3640,Male,33,Two Year,51.89,2219.96,Not Churned
3641,Female,43,Month-to-Month,48.88,2420.76,Not Churned
3642,Male,51,One Year,55.79,643.48,Churned
3643,Male,34,Two Year,92.26,1491.57,Not Churned
3644,Male,24,One Year,61.26,1025.02,Not Churned
3645,Male,27,Two Year,70.66,1513.41,Not Churned
3646,Male,42,Month-to-Month,66.19,4137.1,Churned
3647,Male,22,Month-to-Month,58.88,4604.54,Not Churned
3648,Female,34,One Year,33.8,2961.2,Churned
3649,Male,64,Two Year,45.15,3318.45,Not Churned
3650,Male,24,Month-to-Month,66.93,1907.54,Not Churned
3651,Female,52,Two Year,81.96,4690.65,Not Churned
3652,Male,58,One Year,38.41,3464.98,Not Churned
3653,Male,27,One Year,68.41,1391.24,Not Churned
3654,Female,39,Month-to-Month,91.79,4200.52,Not Churned
3655,Female,63,One Year,73.17,3035.63,Not Churned
3656,Male,67,One Year,57.92,1107.39,Churned
3657,Male,23,Two Year,52.71,959.98,Not Churned
3658,Female,43,One Year,39.65,4058.28,Churned
3659,Female,68,Two Year,54.91,543.29,Churned
3660,Female,55,Month-to-Month,53.53,3133.53,Not Churned
3661,Male,33,Month-to-Month,49.74,1238.13,Churned
3662,Female,51,Two Year,94.18,2640.79,Not Churned
3663,Female,27,Two Year,66.54,3946.33,Churned
3664,Male,28,Month-to-Month,75.69,4667.11,Churned
3665,Female,34,One Year,79.86,3693.02,Not Churned
3666,Male,40,Two Year,48.54,2089.93,Not Churned
3667,Male,30,One Year,68.6,1534.42,Churned
3668,Female,61,Two Year,93.37,3758.03,Not Churned
3669,Female,35,Month-to-Month,55.0,980.85,Churned
3670,Female,41,Two Year,53.48,2519.22,Churned
3671,Female,69,One Year,95.57,2488.43,Churned
3672,Female,37,Month-to-Month,56.99,4476.02,Churned
3673,Male,27,Month-to-Month,70.96,4640.61,Not Churned
3674,Female,36,One Year,48.49,1809.42,Churned
3675,Male,70,One Year,64.37,3402.35,Not Churned
3676,Female,53,Month-to-Month,69.38,1694.57,Not Churned
3677,Female,67,One Year,32.62,1684.78,Not Churned
3678,Male,42,One Year,52.78,4083.67,Churned
3679,Male,53,One Year,45.5,1180.07,Churned
3680,Male,58,Two Year,57.88,3583.35,Not Churned
3681,Male,33,One Year,99.91,4183.75,Not Churned
3682,Female,23,Two Year,74.51,637.16,Churned
3683,Female,19,Month-to-Month,54.49,3882.34,Not Churned
3684,Female,43,Two Year,99.63,2481.97,Churned
3685,Female,68,One Year,56.07,4072.55,Not Churned
3686,Female,54,One Year,82.87,1940.89,Churned
3687,Male,32,Month-to-Month,40.05,4723.37,Not Churned
3688,Female,40,Month-to-Month,79.26,1797.98,Churned
3689,Male,33,Month-to-Month,79.01,663.45,Not Churned
3690,Female,61,Month-to-Month,59.5,2505.04,Churned
3691,Male,67,Two Year,97.11,2159.29,Churned
3692,Male,56,One Year,44.0,4942.13,Not Churned
3693,Male,69,Month-to-Month,89.1,3568.75,Churned
3694,Female,65,Month-to-Month,67.99,4457.99,Not Churned
3695,Male,35,Month-to-Month,40.55,3786.74,Churned
3696,Female,45,Two Year,60.86,1004.98,Not Churned
3697,Male,58,One Year,78.14,3501.02,Churned
3698,Female,20,Two Year,38.89,3569.75,Churned
3699,Female,19,Two Year,66.96,815.41,Not Churned
3700,Female,35,Two Year,55.59,1420.34,Churned
3701,Male,58,One Year,69.95,2237.32,Not Churned
3702,Female,22,Month-to-Month,91.18,4351.87,Churned
3703,Female,20,One Year,31.92,3295.23,Not Churned
3704,Female,21,Two Year,88.62,2510.23,Churned
3705,Female,50,One Year,78.47,2696.36,Churned
3706,Female,48,One Year,39.54,3227.36,Not Churned
3707,Female,18,Two Year,36.79,1820.67,Churned
3708,Male,24,Two Year,61.57,4911.7,Churned
3709,Male,35,Month-to-Month,41.97,2658.79,Churned
3710,Female,37,Month-to-Month,35.28,1629.39,Churned
3711,Male,18,Month-to-Month,70.82,3219.68,Not Churned
3712,Female,61,Month-to-Month,40.61,4703.62,Not Churned
3713,Female,45,One Year,70.71,3496.87,Churned
3714,Male,48,Two Year,87.79,2961.62,Not Churned
3715,Male,43,Month-to-Month,31.97,2631.24,Churned
